"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "erkely" "panelprogram" "parkolohely_ara"
"11" "37.5" "42" "2" " 7. kerület, Külso-Erzsébetváros " "jó állapotú" "1950 elott" "duplakomfortos" "nincs megadva" "földszint" "2" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "11 500 Ft/hó" "nem" "külön és egyben is" "nincs megadva" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"12" "69.9" "61" "2" " 5. kerület, Vadász utca " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "nincs megadva" "gáz (cirko)" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"13" "54.9" "45" "2" " 2. kerület, Széher út " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "gáz (cirko)" NA NA "igen" "külön helyiségben" "délnyugat" "kertre nézo" "igen" "nincs megadva" "udvari beálló - benne van az árban" NA NA NA
"14" "27.9" "40" "1" " 17. kerület, Pesti út " "közepes állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "1" "5" "nincs" "3 m-nél alacsonyabb" "házközponti" "nincs" NA "nem" "egy helyiségben" "délkelet" "utcai" "nem" "nem tetotéri" "utca, közterület - ingyenes" "4 m²" "nem vett részt" NA
"15" "64.9" "64" "3" " 6. kerület, Jókai utca " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m vagy magasabb" "gáz (cirko)" NA NA "nincs megadva" "egy helyiségben" "kelet" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"16" "109.9" "102" "4" " 12. kerület, Virányos " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "2" "3" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs" "25 000 Ft/hó" "nincs megadva" "külön helyiségben" "nincs megadva" "panorámás" "nem" "nem tetotéri" "utca, közterület - ingyenes" "9 m²" NA NA
"17" "69.9" "105" "3" " 9. kerület, Ülloi út " "felújított" "1950 elott" "duplakomfortos" "nincs megadva" "3" "6" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs" NA "nincs megadva" "egy helyiségben" "nincs megadva" "utcai" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "8 m²" NA NA
"18" "20.9" "35" "1" " 21. kerület, Csepel-Királymajor " "jó állapotú" NA "összkomfortos" "nincs megadva" "10" "10" "van" "3 m-nél alacsonyabb" "távfutés" "nincs" "25 000 Ft/hó" "igen" "egy helyiségben" "nincs megadva" "utcai" "nem" "nincs megadva" "utca, közterület - ingyenes" NA "nem vett részt" NA
"19" "25.9" "48" "1" " 21. kerület, Kossuth Lajos utca " "felújított" "1981-2000 között" "összkomfortos" "nincs megadva" "4" "nincs megadva" "van" "nincs megadva" "távfutés egyedi méréssel" "van" NA "nincs megadva" "külön helyiségben" "dél" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" "2 m²" "részt vett" NA
"20" "30.9" "54" "2" " 18. kerület, Tövishát utca " "felújított" NA "összkomfortos" "nincs megadva" "3" "nincs megadva" "nincs" "nincs megadva" "házközponti" "van" NA "nincs megadva" "külön helyiségben" "nincs megadva" "kertre nézo" "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" "4 m²" "nincs megadva" NA
